timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,bad_posture_command,alarm_notification,notification_interval,feedback
16554,2024-08-08 20:27:39,,,,,,,509,502,508,517,,,,,,,,,,,,,,-1,no,no,,
16554,2024-08-08 20:27:39,,,,,,,509,502,508,517,,,,,,,,,,,,,,-1,no,no,,
16554,2024-08-08 20:27:39,,,,,,,509,502,508,517,,,,,,,,,,,,,,-1,no,no,,
16564,2024-08-08 20:27:39,,,,,,,540,541,544,544,,,,,,,,,,,,,,-1,no,no,,
16564,2024-08-08 20:27:39,,,,,,,540,541,544,544,,,,,,,,,,,,,,-1,no,no,,
16574,2024-08-08 20:27:39,509,542,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
17054,2024-08-08 20:27:47,,,,,,,513,502,508,517,,,,,,,,,,,,,,-1,no,no,,
17054,2024-08-08 20:27:47,,,,,,,513,502,508,517,,,,,,,,,,,,,,-1,no,no,,
17054,2024-08-08 20:27:47,,,,,,,513,502,508,517,,,,,,,,,,,,,,-1,no,no,,
17064,2024-08-08 20:27:47,,,,,,,540,541,544,544,,,,,,,,,,,,,,-1,no,no,,
17064,2024-08-08 20:27:47,,,,,,,540,541,544,544,,,,,,,,,,,,,,-1,no,no,,
17074,2024-08-08 20:27:47,510,542,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
17554,2024-08-08 20:27:47,,,,,,,513,511,508,517,,,,,,,,,,,,,,-1,no,no,,
17554,2024-08-08 20:27:47,,,,,,,513,511,508,517,,,,,,,,,,,,,,-1,no,no,,
17554,2024-08-08 20:27:47,,,,,,,513,511,508,517,,,,,,,,,,,,,,-1,no,no,,
17564,2024-08-08 20:27:47,,,,,,,540,545,544,544,,,,,,,,,,,,,,-1,no,no,,
17564,2024-08-08 20:27:47,,,,,,,540,545,544,544,,,,,,,,,,,,,,-1,no,no,,
17574,2024-08-08 20:27:47,512,543,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
18054,2024-08-08 20:27:47,,,,,,,513,511,511,517,,,,,,,,,,,,,,-1,no,no,,
18054,2024-08-08 20:27:47,,,,,,,513,511,511,517,,,,,,,,,,,,,,-1,no,no,,
18054,2024-08-08 20:27:47,,,,,,,513,511,511,517,,,,,,,,,,,,,,-1,no,no,,
18064,2024-08-08 20:27:48,,,,,,,540,545,544,544,,,,,,,,,,,,,,-1,no,no,,
18064,2024-08-08 20:27:48,,,,,,,540,545,544,544,,,,,,,,,,,,,,-1,no,no,,
18074,2024-08-08 20:27:48,513,543,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
18554,2024-08-08 20:27:48,,,,,,,513,511,511,511,,,,,,,,,,,,,,-1,no,no,,
18554,2024-08-08 20:27:48,,,,,,,513,511,511,511,,,,,,,,,,,,,,-1,no,no,,
18554,2024-08-08 20:27:48,,,,,,,513,511,511,511,,,,,,,,,,,,,,-1,no,no,,
18564,2024-08-08 20:27:48,,,,,,,540,545,544,545,,,,,,,,,,,,,,-1,no,no,,
18564,2024-08-08 20:27:48,,,,,,,540,545,544,545,,,,,,,,,,,,,,-1,no,no,,
18574,2024-08-08 20:27:48,512,544,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
19054,2024-08-08 20:27:48,,,,,,,509,511,511,511,,,,,,,,,,,,,,-1,no,no,,
19054,2024-08-08 20:27:48,,,,,,,509,511,511,511,,,,,,,,,,,,,,-1,no,no,,
19054,2024-08-08 20:27:48,,,,,,,509,511,511,511,,,,,,,,,,,,,,-1,no,no,,
19064,2024-08-08 20:27:48,,,,,,,546,545,544,545,,,,,,,,,,,,,,-1,no,no,,
19064,2024-08-08 20:27:48,,,,,,,546,545,544,545,,,,,,,,,,,,,,-1,no,no,,
19074,2024-08-08 20:27:48,511,545,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
19554,2024-08-08 20:27:48,,,,,,,509,508,511,511,,,,,,,,,,,,,,-1,no,no,,
19554,2024-08-08 20:27:48,,,,,,,509,508,511,511,,,,,,,,,,,,,,-1,no,no,,
19554,2024-08-08 20:27:48,,,,,,,509,508,511,511,,,,,,,,,,,,,,-1,no,no,,
19564,2024-08-08 20:27:48,,,,,,,546,541,544,545,,,,,,,,,,,,,,-1,no,no,,
19564,2024-08-08 20:27:48,,,,,,,546,541,544,545,,,,,,,,,,,,,,-1,no,no,,
19574,2024-08-08 20:27:48,510,544,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
20054,2024-08-08 20:27:48,,,,,,,509,508,512,511,,,,,,,,,,,,,,-1,no,no,,
20054,2024-08-08 20:27:48,,,,,,,509,508,512,511,,,,,,,,,,,,,,-1,no,no,,
20054,2024-08-08 20:27:48,,,,,,,509,508,512,511,,,,,,,,,,,,,,-1,no,no,,
20064,2024-08-08 20:27:48,,,,,,,546,541,544,545,,,,,,,,,,,,,,-1,no,no,,
20064,2024-08-08 20:27:48,,,,,,,546,541,544,545,,,,,,,,,,,,,,-1,no,no,,
20074,2024-08-08 20:27:48,510,544,,,,,,,,,,,,,,,,,,,,,,-1,no,no,,
20554,2024-08-08 20:27:48,,,,,,,509,508,512,511,,,,,,,,,,,,,,-1,no,no,,
20554,2024-08-08 20:27:48,,,,,,,509,508,512,511,,,,,,,,,,,,,,-1,no,no,,
